Date,TSLA,BND,META,XLC,AGG,XLV,QQQ,XLF,AAPL,XLB,JBND,AMZN,SPY,XLY,XLK,JPM,XLP,XLU,ITOT,XLRE,XLE,VBR,MSFT,IWM,XLI,GOOGL
1980-10-07,,,,,,,,,,,,,,,,1.2854207754135132,,,,,,,,,,
1980-10-08,,,,,,,,,,,,,,,,1.2854207754135132,,,,,,,,,,
1980-10-09,,,,,,,,,,,,,,,,1.2893155813217163,,,,,,,,,,
1980-10-10,,,,,,,,,,,,,,,,1.2893155813217163,,,,,,,,,,
1980-10-13,,,,,,,,,,,,,,,,1.3010015487670898,,,,,,,,,,
1980-10-14,,,,,,,,,,,,,,,,1.3010015487670898,,,,,,,,,,
1980-10-15,,,,,,,,,,,,,,,,1.2776305675506592,,,,,,,,,,
1980-10-16,,,,,,,,,,,,,,,,1.2815262079238892,,,,,,,,,,
1980-10-17,,,,,,,,,,,,,,,,1.2854207754135132,,,,,,,,,,
1980-10-20,,,,,,,,,,,,,,,,1.2815262079238892,,,,,,,,,,
1980-10-21,,,,,,,,,,,,,,,,1.2815262079238892,,,,,,,,,,
1980-10-22,,,,,,,,,,,,,,,,1.2776305675506592,,,,,,,,,,
1980-10-23,,,,,,,,,,,,,,,,1.2698402404785156,,,,,,,,,,
1980-10-24,,,,,,,,,,,,,,,,1.2698402404785156,,,,,,,,,,
1980-10-27,,,,,,,,,,,,,,,,1.2776305675506592,,,,,,,,,,
1980-10-28,,,,,,,,,,,,,,,,1.2815262079238892,,,,,,,,,,
1980-10-29,,,,,,,,,,,,,,,,1.2815262079238892,,,,,,,,,,
1980-10-30,,,,,,,,,,,,,,,,1.2815262079238892,,,,,,,,,,
1980-10-31,,,,,,,,,,,,,,,,1.2815262079238892,,,,,,,,,,
1980-11-03,,,,,,,,,,,,,,,,1.2776305675506592,,,,,,,,,,
1980-11-05,,,,,,,,,,,,,,,,1.2776305675506592,,,,,,,,,,
1980-11-06,,,,,,,,,,,,,,,,1.2386785745620728,,,,,,,,,,
1980-11-07,,,,,,,,,,,,,,,,1.2386785745620728,,,,,,,,,,
1980-11-10,,,,,,,,,,,,,,,,1.2464686632156372,,,,,,,,,,
1980-11-11,,,,,,,,,,,,,,,,1.2620497941970825,,,,,,,,,,
1980-11-12,,,,,,,,,,,,,,,,1.2815262079238892,,,,,,,,,,
1980-11-13,,,,,,,,,,,,,,,,1.3087915182113647,,,,,,,,,,
1980-11-14,,,,,,,,,,,,,,,,1.3126872777938843,,,,,,,,,,
1980-11-17,,,,,,,,,,,,,,,,1.2776305675506592,,,,,,,,,,
1980-11-18,,,,,,,,,,,,,,,,1.2776305675506592,,,,,,,,,,
1980-11-19,,,,,,,,,,,,,,,,1.2464686632156372,,,,,,,,,,
1980-11-20,,,,,,,,,,,,,,,,1.2425730228424072,,,,,,,,,,
1980-11-21,,,,,,,,,,,,,,,,1.2230974435806274,,,,,,,,,,
1980-11-24,,,,,,,,,,,,,,,,1.23088800907135,,,,,,,,,,
1980-11-25,,,,,,,,,,,,,,,,1.2347831726074219,,,,,,,,,,
1980-11-26,,,,,,,,,,,,,,,,1.2269928455352783,,,,,,,,,,
1980-11-28,,,,,,,,,,,,,,,,1.2269928455352783,,,,,,,,,,
1980-12-01,,,,,,,,,,,,,,,,1.2153067588806152,,,,,,,,,,
1980-12-02,,,,,,,,,,,,,,,,1.2192025184631348,,,,,,,,,,
1980-12-03,,,,,,,,,,,,,,,,1.2114115953445435,,,,,,,,,,
1980-12-04,,,,,,,,,,,,,,,,1.2230974435806274,,,,,,,,,,
1980-12-05,,,,,,,,,,,,,,,,1.2114115953445435,,,,,,,,,,
1980-12-08,,,,,,,,,,,,,,,,1.2153067588806152,,,,,,,,,,
1980-12-09,,,,,,,,,,,,,,,,1.2036216259002686,,,,,,,,,,
1980-12-10,,,,,,,,,,,,,,,,1.2075167894363403,,,,,,,,,,
1980-12-11,,,,,,,,,,,,,,,,1.2114115953445435,,,,,,,,,,
1980-12-12,,,,,,,,,0.09883445501327515,,,,,,,1.2036216259002686,,,,,,,,,,
1980-12-15,,,,,,,,,0.09367823600769043,,,,,,,1.2114115953445435,,,,,,,,,,
1980-12-16,,,,,,,,,0.08680243045091629,,,,,,,1.2230974435806274,,,,,,,,,,
1980-12-17,,,,,,,,,0.08895087987184525,,,,,,,1.2620497941970825,,,,,,,,,,
1980-12-18,,,,,,,,,0.09152977168560028,,,,,,,1.2971073389053345,,,,,,,,,,
1980-12-19,,,,,,,,,0.09711570292711258,,,,,,,1.3010015487670898,,,,,,,,,,
1980-12-22,,,,,,,,,0.1018422544002533,,,,,,,1.3204774856567383,,,,,,,,,,
1980-12-23,,,,,,,,,0.10613996535539627,,,,,,,1.2971073389053345,,,,,,,,,,
1980-12-24,,,,,,,,,0.11172594130039215,,,,,,,1.3048970699310303,,,,,,,,,,
1980-12-26,,,,,,,,,0.12203921377658844,,,,,,,1.3010015487670898,,,,,,,,,,
1980-12-29,,,,,,,,,0.12375790625810623,,,,,,,1.3010015487670898,,,,,,,,,,
1980-12-30,,,,,,,,,0.12075008451938629,,,,,,,1.3010015487670898,,,,,,,,,,
1980-12-31,,,,,,,,,0.11731263995170593,,,,,,,1.3282687664031982,,,,,,,,,,
1981-01-02,,,,,,,,,0.11860169470310211,,,,,,,1.3360589742660522,,,,,,,,,,
1981-01-05,,,,,,,,,0.11602353304624557,,,,,,,1.4139628410339355,,,,,,,,,,
1981-01-06,,,,,,,,,0.1108664721250534,,,,,,,1.394486904144287,,,,,,,,,,
1981-01-07,,,,,,,,,0.10613996535539627,,,,,,,1.3555344343185425,,,,,,,,,,
1981-01-08,,,,,,,,,0.10399152338504791,,,,,,,1.371116042137146,,,,,,,,,,
1981-01-09,,,,,,,,,0.10957741737365723,,,,,,,1.4178576469421387,,,,,,,,,,
1981-01-12,,,,,,,,,0.10871808230876923,,,,,,,1.4568108320236206,,,,,,,,,,
1981-01-13,,,,,,,,,0.1048509031534195,,,,,,,1.4646010398864746,,,,,,,,,,
1981-01-14,,,,,,,,,0.10528057813644409,,,,,,,1.4762861728668213,,,,,,,,,,
1981-01-15,,,,,,,,,0.10742902010679245,,,,,,,1.503552794456482,,,,,,,,,,
1981-01-16,,,,,,,,,0.10656960308551788,,,,,,,1.5074478387832642,,,,,,,,,,
1981-01-19,,,,,,,,,0.11301497370004654,,,,,,,1.4801828861236572,,,,,,,,,,
1981-01-20,,,,,,,,,0.10957741737365723,,,,,,,1.4723910093307495,,,,,,,,,,
1981-01-21,,,,,,,,,0.11172594130039215,,,,,,,1.4529154300689697,,,,,,,,,,
1981-01-22,,,,,,,,,0.11301497370004654,,,,,,,1.4529154300689697,,,,,,,,,,
1981-01-23,,,,,,,,,0.11258523911237717,,,,,,,1.4568108320236206,,,,,,,,,,
1981-01-26,,,,,,,,,0.1108664721250534,,,,,,,1.4334392547607422,,,,,,,,,,
1981-01-27,,,,,,,,,0.1100071519613266,,,,,,,1.4529154300689697,,,,,,,,,,
1981-01-28,,,,,,,,,0.10656960308551788,,,,,,,1.4412297010421753,,,,,,,,,,
1981-01-29,,,,,,,,,0.10270243883132935,,,,,,,1.4334392547607422,,,,,,,,,,
1981-01-30,,,,,,,,,0.09711570292711258,,,,,,,1.4295437335968018,,,,,,,,,,
1981-02-02,,,,,,,,,0.09152977168560028,,,,,,,1.4178576469421387,,,,,,,,,,
1981-02-03,,,,,,,,,0.09496729075908661,,,,,,,1.4801828861236572,,,,,,,,,,
1981-02-04,,,,,,,,,0.09840477257966995,,,,,,,1.4684960842132568,,,,,,,,,,
1981-02-05,,,,,,,,,0.09840477257966995,,,,,,,1.4957630634307861,,,,,,,,,,
1981-02-06,,,,,,,,,0.09883445501327515,,,,,,,1.4568108320236206,,,,,,,,,,
1981-02-09,,,,,,,,,0.09367823600769043,,,,,,,1.4723910093307495,,,,,,,,,,
1981-02-10,,,,,,,,,0.09367823600769043,,,,,,,1.5113435983657837,,,,,,,,,,
1981-02-11,,,,,,,,,0.09067040681838989,,,,,,,1.5113435983657837,,,,,,,,,,
1981-02-12,,,,,,,,,0.08981025218963623,,,,,,,1.5386091470718384,,,,,,,,,,
1981-02-13,,,,,,,,,0.08766181021928787,,,,,,,1.5230283737182617,,,,,,,,,,
1981-02-17,,,,,,,,,0.08981025218963623,,,,,,,1.5230283737182617,,,,,,,,,,
1981-02-18,,,,,,,,,0.09367823600769043,,,,,,,1.5191333293914795,,,,,,,,,,
1981-02-19,,,,,,,,,0.08809149265289307,,,,,,,1.5113435983657837,,,,,,,,,,
1981-02-20,,,,,,,,,0.08336489647626877,,,,,,,1.5269235372543335,,,,,,,,,,
1981-02-23,,,,,,,,,0.08465396612882614,,,,,,,1.5425056219100952,,,,,,,,,,
1981-02-24,,,,,,,,,0.08164618164300919,,,,,,,1.5425056219100952,,,,,,,,,,
1981-02-25,,,,,,,,,0.08680243045091629,,,,,,,1.5697722434997559,,,,,,,,,,
1981-02-26,,,,,,,,,0.08809149265289307,,,,,,,1.5814568996429443,,,,,,,,,,
1981-02-27,,,,,,,,,0.09110010415315628,,,,,,,1.5736668109893799,,,,,,,,,,
1981-03-02,,,,,,,,,0.09152977168560028,,,,,,,1.565876841545105,,,,,,,,,,
1981-03-03,,,,,,,,,0.0902407094836235,,,,,,,1.558085560798645,,,,,,,,,,
1981-03-04,,,,,,,,,0.08938054740428925,,,,,,,1.5697722434997559,,,,,,,,,,
1981-03-05,,,,,,,,,0.08895087987184525,,,,,,,1.5697722434997559,,,,,,,,,,
1981-03-06,,,,,,,,,0.08809149265289307,,,,,,,1.565876841545105,,,,,,,,,,
1981-03-09,,,,,,,,,0.08121645450592041,,,,,,,1.5541913509368896,,,,,,,,,,
1981-03-10,,,,,,,,,0.07734851539134979,,,,,,,1.5814568996429443,,,,,,,,,,
1981-03-11,,,,,,,,,0.07434068620204926,,,,,,,1.577561855316162,,,,,,,,,,
1981-03-12,,,,,,,,,0.07734851539134979,,,,,,,1.5814568996429443,,,,,,,,,,
1981-03-13,,,,,,,,,0.07648909091949463,,,,,,,1.6048288345336914,,,,,,,,,,
1981-03-16,,,,,,,,,0.07949772477149963,,,,,,,1.6281992197036743,,,,,,,,,,
1981-03-17,,,,,,,,,0.08336489647626877,,,,,,,1.6437796354293823,,,,,,,,,,
1981-03-18,,,,,,,,,0.08852119743824005,,,,,,,1.6749430894851685,,,,,,,,,,
1981-03-19,,,,,,,,,0.08766181021928787,,,,,,,1.6788376569747925,,,,,,,,,,
1981-03-20,,,,,,,,,0.08852119743824005,,,,,,,1.6671518087387085,,,,,,,,,,
1981-03-23,,,,,,,,,0.09195946902036667,,,,,,,1.6437796354293823,,,,,,,,,,
1981-03-24,,,,,,,,,0.09152977168560028,,,,,,,1.6476763486862183,,,,,,,,,,
1981-03-25,,,,,,,,,0.08981025218963623,,,,,,,1.651570439338684,,,,,,,,,,
1981-03-26,,,,,,,,,0.08809149265289307,,,,,,,1.6437796354293823,,,,,,,,,,
1981-03-27,,,,,,,,,0.08508366346359253,,,,,,,1.6243038177490234,,,,,,,,,,
1981-03-30,,,,,,,,,0.08508366346359253,,,,,,,1.6437796354293823,,,,,,,,,,
1981-03-31,,,,,,,,,0.08422431349754333,,,,,,,1.6554666757583618,,,,,,,,,,
1981-04-01,,,,,,,,,0.08336489647626877,,,,,,,1.6827341318130493,,,,,,,,,,
1981-04-02,,,,,,,,,0.09067040681838989,,,,,,,1.6593623161315918,,,,,,,,,,
1981-04-03,,,,,,,,,0.09110010415315628,,,,,,,1.651570439338684,,,,,,,,,,
1981-04-06,,,,,,,,,0.08938054740428925,,,,,,,1.6437796354293823,,,,,,,,,,
1981-04-07,,,,,,,,,0.08852119743824005,,,,,,,1.651570439338684,,,,,,,,,,
1981-04-08,,,,,,,,,0.09281884133815765,,,,,,,1.6554666757583618,,,,,,,,,,
1981-04-09,,,,,,,,,0.09453757852315903,,,,,,,1.6749430894851685,,,,,,,,,,
1981-04-10,,,,,,,,,0.095826655626297,,,,,,,1.6827341318130493,,,,,,,,,,
1981-04-13,,,,,,,,,0.095826655626297,,,,,,,1.6671518087387085,,,,,,,,,,
1981-04-14,,,,,,,,,0.095826655626297,,,,,,,1.6749430894851685,,,,,,,,,,
1981-04-15,,,,,,,,,0.09110010415315628,,,,,,,1.6866278648376465,,,,,,,,,,
1981-04-16,,,,,,,,,0.08594305068254471,,,,,,,1.7061039209365845,,,,,,,,,,
1981-04-20,,,,,,,,,0.08852119743824005,,,,,,,1.7138941287994385,,,,,,,,,,
1981-04-21,,,,,,,,,0.09453757852315903,,,,,,,1.717789649963379,,,,,,,,,,
1981-04-22,,,,,,,,,0.09797511249780655,,,,,,,1.7138941287994385,,,,,,,,,,
1981-04-23,,,,,,,,,0.10055319219827652,,,,,,,1.717789649963379,,,,,,,,,,
1981-04-24,,,,,,,,,0.09969385713338852,,,,,,,1.7450569868087769,,,,,,,,,,
1981-04-27,,,,,,,,,0.09883445501327515,,,,,,,1.7372660636901855,,,,,,,,,,
1981-04-28,,,,,,,,,0.09711570292711258,,,,,,,1.760636568069458,,,,,,,,,,
1981-04-29,,,,,,,,,0.095826655626297,,,,,,,1.7294751405715942,,,,,,,,,,
1981-04-30,,,,,,,,,0.09754542261362076,,,,,,,1.6983131170272827,,,,,,,,,,
1981-05-01,,,,,,,,,0.09754542261362076,,,,,,,1.6749430894851685,,,,,,,,,,
1981-05-04,,,,,,,,,0.09711570292711258,,,,,,,1.6632568836212158,,,,,,,,,,
1981-05-05,,,,,,,,,0.09668604284524918,,,,,,,1.6437796354293823,,,,,,,,,,
1981-05-06,,,,,,,,,0.09410791844129562,,,,,,,1.6126190423965454,,,,,,,,,,
1981-05-07,,,,,,,,,0.0953969955444336,,,,,,,1.6204097270965576,,,,,,,,,,
1981-05-08,,,,,,,,,0.09625633805990219,,,,,,,1.6398850679397583,,,,,,,,,,
1981-05-11,,,,,,,,,0.09410791844129562,,,,,,,1.635989785194397,,,,,,,,,,
1981-05-12,,,,,,,,,0.09410791844129562,,,,,,,1.6126190423965454,,,,,,,,,,
1981-05-13,,,,,,,,,0.09367823600769043,,,,,,,1.632095456123352,,,,,,,,,,
1981-05-14,,,,,,,,,0.09238915145397186,,,,,,,1.6437796354293823,,,,,,,,,,
1981-05-15,,,,,,,,,0.09453757852315903,,,,,,,1.635989785194397,,,,,,,,,,
1981-05-18,,,,,,,,,0.09625633805990219,,,,,,,1.6632568836212158,,,,,,,,,,
1981-05-19,,,,,,,,,0.09453757852315903,,,,,,,1.7294751405715942,,,,,,,,,,
1981-05-20,,,,,,,,,0.09754542261362076,,,,,,,1.7138941287994385,,,,,,,,,,
1981-05-21,,,,,,,,,0.10313212126493454,,,,,,,1.7100001573562622,,,,,,,,,,
1981-05-22,,,,,,,,,0.10785868018865585,,,,,,,1.7684272527694702,,,,,,,,,,
1981-05-26,,,,,,,,,0.10742902010679245,,,,,,,1.776218295097351,,,,,,,,,,
1981-05-27,,,,,,,,,0.11344465613365173,,,,,,,1.7684272527694702,,,,,,,,,,
1981-05-28,,,,,,,,,0.11344465613365173,,,,,,,1.7801131010055542,,,,,,,,,,
1981-05-29,,,,,,,,,0.11387432366609573,,,,,,,1.7917991876602173,,,,,,,,,,
1981-06-01,,,,,,,,,0.11387432366609573,,,,,,,1.807380199432373,,,,,,,,,,
1981-06-02,,,,,,,,,0.10828839987516403,,,,,,,1.811274766921997,,,,,,,,,,
1981-06-03,,,,,,,,,0.10828839987516403,,,,,,,1.7840075492858887,,,,,,,,,,
1981-06-04,,,,,,,,,0.11043684929609299,,,,,,,1.7684272527694702,,,,,,,,,,
1981-06-05,,,,,,,,,0.10871808230876923,,,,,,,1.7801131010055542,,,,,,,,,,
1981-06-08,,,,,,,,,0.1048509031534195,,,,,,,1.7801131010055542,,,,,,,,,,
1981-06-09,,,,,,,,,0.10699933767318726,,,,,,,1.7489509582519531,,,,,,,,,,
1981-06-10,,,,,,,,,0.10828839987516403,,,,,,,1.7879042625427246,,,,,,,,,,
