Date,AAPL,AGG,AMZN,BND,GOOGL,ITOT,IWM,JBND,JPM,META,MSFT,QQQ,SPY,TSLA,VBR,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
1980-05-16,,,,,,,,,-0.0032150971009117235,,,,,,,,,,,,,,,,,
1980-05-19,,,,,,,,,0.022580541661709974,,,,,,,,,,,,,,,,,
1980-05-20,,,,,,,,,-0.018927677167422052,,,,,,,,,,,,,,,,,
1980-05-21,,,,,,,,,-0.006430489417644458,,,,,,,,,,,,,,,,,
1980-05-22,,,,,,,,,0.009708310925043984,,,,,,,,,,,,,,,,,
1980-05-23,,,,,,,,,0.01282083727164185,,,,,,,,,,,,,,,,,
1980-05-27,,,,,,,,,-0.009493544922118069,,,,,,,,,,,,,,,,,
1980-05-28,,,,,,,,,0.015974422463864713,,,,,,,,,,,,,,,,,
1980-05-29,,,,,,,,,-0.012578833041456239,,,,,,,,,,,,,,,,,
1980-05-30,,,,,,,,,-0.0031844765418610477,,,,,,,,,,,,,,,,,
1980-06-02,,,,,,,,,-0.006390179646620253,,,,,,,,,,,,,,,,,
1980-06-03,,,,,,,,,0.0064312766598337845,,,,,,,,,,,,,,,,,
1980-06-04,,,,,,,,,0.025558763057555556,,,,,,,,,,,,,,,,,
1980-06-05,,,,,,,,,-0.0031152241073632014,,,,,,,,,,,,,,,,,
1980-06-06,,,,,,,,,0.04999953615756958,,,,,,,,,,,,,,,,,
1980-06-09,,,,,,,,,-0.04761862690010388,,,,,,,,,,,,,,,,,
1980-06-10,,,,,,,,,0.015625656014262246,,,,,,,,,,,,,,,,,
1980-06-11,,,,,,,,,0.018460531317749718,,,,,,,,,,,,,,,,,
1980-06-12,,,,,,,,,-0.0030208321101731217,,,,,,,,,,,,,,,,,
1980-06-13,,,,,,,,,0.042424429589430046,,,,,,,,,,,,,,,,,
1980-06-16,,,,,,,,,-0.03488361437887744,,,,,,,,,,,,,,,,,
1980-06-17,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-06-18,,,,,,,,,-0.02108396335075402,,,,,,,,,,,,,,,,,
1980-06-19,,,,,,,,,-0.0338467243484899,,,,,,,,,,,,,,,,,
1980-06-20,,,,,,,,,-0.006369635339278368,,,,,,,,,,,,,,,,,
1980-06-23,,,,,,,,,-0.0032050867055651855,,,,,,,,,,,,,,,,,
1980-06-24,,,,,,,,,0.028939022876962817,,,,,,,,,,,,,,,,,
1980-06-25,,,,,,,,,0.0031249590551463147,,,,,,,,,,,,,,,,,
1980-06-26,,,,,,,,,-0.0031152241073632014,,,,,,,,,,,,,,,,,
1980-06-27,,,,,,,,,0.0031249590551463147,,,,,,,,,,,,,,,,,
1980-06-30,,,,,,,,,-0.0031152241073632014,,,,,,,,,,,,,,,,,
1980-07-01,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-07-02,,,,,,,,,0.0031249590551463147,,,,,,,,,,,,,,,,,
1980-07-03,,,,,,,,,0.0031151287676811634,,,,,,,,,,,,,,,,,
1980-07-07,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-07-08,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-07-09,,,,,,,,,-0.0031054548758606693,,,,,,,,,,,,,,,,,
1980-07-10,,,,,,,,,0.009346053680817201,,,,,,,,,,,,,,,,,
1980-07-11,,,,,,,,,0.0030868509312644843,,,,,,,,,,,,,,,,,
1980-07-14,,,,,,,,,0.03384502935678557,,,,,,,,,,,,,,,,,
1980-07-15,,,,,,,,,-0.011904064682388693,,,,,,,,,,,,,,,,,
1980-07-16,,,,,,,,,0.015059947484593161,,,,,,,,,,,,,,,,,
1980-07-17,,,,,,,,,0.005934549678843881,,,,,,,,,,,,,,,,,
1980-07-18,,,,,,,,,0.008849804386904525,,,,,,,,,,,,,,,,,
1980-07-21,,,,,,,,,0.049707664351050784,,,,,,,,,,,,,,,,,
1980-07-22,,,,,,,,,-0.036211561675225545,,,,,,,,,,,,,,,,,
1980-07-23,,,,,,,,,-0.02601183243745786,,,,,,,,,,,,,,,,,
1980-07-24,,,,,,,,,0.005934549678843881,,,,,,,,,,,,,,,,,
1980-07-25,,,,,,,,,-0.011799077148187176,,,,,,,,,,,,,,,,,
1980-07-28,,,,,,,,,-0.00895510525503207,,,,,,,,,,,,,,,,,
1980-07-29,,,,,,,,,0.006023739323733901,,,,,,,,,,,,,,,,,
1980-07-30,,,,,,,,,0.0029942479066471517,,,,,,,,,,,,,,,,,
1980-07-31,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-08-01,,,,,,,,,-0.00895510525503207,,,,,,,,,,,,,,,,,
1980-08-04,,,,,,,,,-0.009035931618432302,,,,,,,,,,,,,,,,,
1980-08-05,,,,,,,,,-0.012157889591293047,,,,,,,,,,,,,,,,,
1980-08-06,,,,,,,,,0.006153855715337775,,,,,,,,,,,,,,,,,
1980-08-07,,,,,,,,,0.015290122333706968,,,,,,,,,,,,,,,,,
1980-08-08,,,,,,,,,-0.006024384589396692,,,,,,,,,,,,,,,,,
1980-08-11,,,,,,,,,-0.006060434070974119,,,,,,,,,,,,,,,,,
1980-08-12,,,,,,,,,0.0030491133134817883,,,,,,,,,,,,,,,,,
1980-08-13,,,,,,,,,-0.006078851774303007,,,,,,,,,,,,,,,,,
1980-08-14,,,,,,,,,0.003057593951523163,,,,,,,,,,,,,,,,,
1980-08-15,,,,,,,,,0.024389640833691217,,,,,,,,,,,,,,,,,
1980-08-18,,,,,,,,,-0.011904064682388693,,,,,,,,,,,,,,,,,
1980-08-19,,,,,,,,,-0.0030126531987432204,,,,,,,,,,,,,,,,,
1980-08-20,,,,,,,,,-0.0030208321101731217,,,,,,,,,,,,,,,,,
1980-08-21,,,,,,,,,0.003029985186718376,,,,,,,,,,,,,,,,,
1980-08-22,,,,,,,,,0.0030217567037424953,,,,,,,,,,,,,,,,,
1980-08-25,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-08-26,,,,,,,,,0.012047478647467802,,,,,,,,,,,,,,,,,
1980-08-27,,,,,,,,,-0.020832431986369526,,,,,,,,,,,,,,,,,
1980-08-28,,,,,,,,,-0.009118789278843686,,,,,,,,,,,,,,,,,
1980-08-29,,,,,,,,,0.0061348875423949956,,,,,,,,,,,,,,,,,
1980-09-02,,,,,,,,,0.015244446907695774,,,,,,,,,,,,,,,,,
1980-09-03,,,,,,,,,0.03603517164211678,,,,,,,,,,,,,,,,,
1980-09-04,,,,,,,,,-0.011593609202005362,,,,,,,,,,,,,,,,,
1980-09-05,,,,,,,,,-0.005865741138789127,,,,,,,,,,,,,,,,,
1980-09-08,,,,,,,,,0.0059003510707984486,,,,,,,,,,,,,,,,,
1980-09-09,,,,,,,,,-0.023460182371257132,,,,,,,,,,,,,,,,,
1980-09-10,,,,,,,,,0.009007873871017313,,,,,,,,,,,,,,,,,
1980-09-11,,,,,,,,,0.01785764544278834,,,,,,,,,,,,,,,,,
1980-09-12,,,,,,,,,-0.0029235802031982727,,,,,,,,,,,,,,,,,
1980-09-15,,,,,,,,,0.005864933407979667,,,,,,,,,,,,,,,,,
1980-09-16,,,,,,,,,-0.005830736526531988,,,,,,,,,,,,,,,,,
1980-09-17,,,,,,,,,0.002932152586452741,,,,,,,,,,,,,,,,,
1980-09-18,,,,,,,,,0.002924206601576662,,,,,,,,,,,,,,,,,
1980-09-19,,,,,,,,,-0.0029156805492664972,,,,,,,,,,,,,,,,,
1980-09-22,,,,,,,,,-0.0029235802031982727,,,,,,,,,,,,,,,,,
1980-09-23,,,,,,,,,0.002932152586452741,,,,,,,,,,,,,,,,,
1980-09-24,,,,,,,,,-0.005847339377361815,,,,,,,,,,,,,,,,,
1980-09-25,,,,,,,,,-0.014706399920861646,,,,,,,,,,,,,,,,,
1980-09-26,,,,,,,,,-0.04776165762401252,,,,,,,,,,,,,,,,,
1980-09-29,,,,,,,,,-0.01567358932131735,,,,,,,,,,,,,,,,,
1980-09-30,,,,,,,,,0.009554209346218867,,,,,,,,,,,,,,,,,
1980-10-01,,,,,,,,,-0.009463790312365772,,,,,,,,,,,,,,,,,
1980-10-02,,,,,,,,,0.015923162429940962,,,,,,,,,,,,,,,,,
1980-10-03,,,,,,,,,0.0188097846223394,,,,,,,,,,,,,,,,,
1980-10-06,,,,,,,,,0.009230265658874748,,,,,,,,,,,,,,,,,
1980-10-07,,,,,,,,,0.006097386882178757,,,,,,,,,,,,,,,,,
1980-10-08,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-10-09,,,,,,,,,0.003029985186718376,,,,,,,,,,,,,,,,,
1980-10-10,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-10-13,,,,,,,,,0.009063698302159473,,,,,,,,,,,,,,,,,
1980-10-14,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-10-15,,,,,,,,,-0.017963838120391484,,,,,,,,,,,,,,,,,
1980-10-16,,,,,,,,,0.0030491133134817883,,,,,,,,,,,,,,,,,
1980-10-17,,,,,,,,,0.003039007291105955,,,,,,,,,,,,,,,,,
1980-10-20,,,,,,,,,-0.003029799707703673,,,,,,,,,,,,,,,,,
1980-10-21,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-10-22,,,,,,,,,-0.0030398444831971627,,,,,,,,,,,,,,,,,
1980-10-23,,,,,,,,,-0.006097480187154836,,,,,,,,,,,,,,,,,
1980-10-24,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-10-27,,,,,,,,,0.0061348875423949956,,,,,,,,,,,,,,,,,
1980-10-28,,,,,,,,,0.0030491133134817883,,,,,,,,,,,,,,,,,
1980-10-29,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-10-30,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-10-31,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-11-03,,,,,,,,,-0.0030398444831971627,,,,,,,,,,,,,,,,,
1980-11-05,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-11-06,,,,,,,,,-0.030487680850702525,,,,,,,,,,,,,,,,,
1980-11-07,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-11-10,,,,,,,,,0.006289031564397973,,,,,,,,,,,,,,,,,
1980-11-11,,,,,,,,,0.012500218771043237,,,,,,,,,,,,,,,,,
1980-11-12,,,,,,,,,0.015432365518666114,,,,,,,,,,,,,,,,,
1980-11-13,,,,,,,,,0.021275655635358603,,,,,,,,,,,,,,,,,
1980-11-14,,,,,,,,,0.002976608213234533,,,,,,,,,,,,,,,,,
1980-11-17,,,,,,,,,-0.02670606384038532,,,,,,,,,,,,,,,,,
1980-11-18,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-11-19,,,,,,,,,-0.024390387273499847,,,,,,,,,,,,,,,,,
1980-11-20,,,,,,,,,-0.0031253416056044037,,,,,,,,,,,,,,,,,
1980-11-21,,,,,,,,,-0.01567358932131735,,,,,,,,,,,,,,,,,
1980-11-24,,,,,,,,,0.006369537874198805,,,,,,,,,,,,,,,,,
1980-11-25,,,,,,,,,0.0031645149740393563,,,,,,,,,,,,,,,,,
1980-11-26,,,,,,,,,-0.006309064817989984,,,,,,,,,,,,,,,,,
1980-11-28,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-12-01,,,,,,,,,-0.00952416853707494,,,,,,,,,,,,,,,,,
1980-12-02,,,,,,,,,0.003205577154946404,,,,,,,,,,,,,,,,,
1980-12-03,,,,,,,,,-0.006390179646620253,,,,,,,,,,,,,,,,,
1980-12-04,,,,,,,,,0.009646472166019215,,,,,,,,,,,,,,,,,
1980-12-05,,,,,,,,,-0.009554306811298319,,,,,,,,,,,,,,,,,
1980-12-08,,,,,,,,,0.0032153923167326237,,,,,,,,,,,,,,,,,
1980-12-09,,,,,,,,,-0.009614965847066892,,,,,,,,,,,,,,,,,
1980-12-10,,,,,,,,,0.0032362026838446134,,,,,,,,,,,,,,,,,
1980-12-11,,,,,,,,,0.0032254672914495686,,,,,,,,,,,,,,,,,
1980-12-12,,,,,,,,,-0.006430489417644458,,,,,,,,,,,,,,,,,
1980-12-15,-0.05217025788114227,,,,,,,,0.00647210824119937,,,,,,,,,,,,,,,,,
1980-12-16,-0.07339811091457438,,,,,,,,0.009646472166019215,,,,,,,,,,,,,,,,,
1980-12-17,0.024751028395959773,,,,,,,,0.03184729951067666,,,,,,,,,,,,,,,,,
1980-12-18,0.028992313706964312,,,,,,,,0.027778257933598782,,,,,,,,,,,,,,,,,
1980-12-19,0.06102857178208265,,,,,,,,0.0030022263732174537,,,,,,,,,,,,,,,,,
1980-12-22,0.04866928138993232,,,,,,,,0.014969956729186773,,,,,,,,,,,,,,,,,
1980-12-23,0.04219968401575658,,,,,,,,-0.01769825461263408,,,,,,,,,,,,,,,,,
1980-12-24,0.052628394274408796,,,,,,,,0.006005463689897628,,,,,,,,,,,,,,,,,
1980-12-26,0.0923086649005489,,,,,,,,-0.0029853091509710605,,,,,,,,,,,,,,,,,
1980-12-29,0.014083116633839765,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-12-30,-0.02430407744978258,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1980-12-31,-0.028467429909984743,,,,,,,,0.020958635800202075,,,,,,,,,,,,,,,,,
1981-01-02,0.010988200009196314,,,,,,,,0.005864933407979667,,,,,,,,,,,,,,,,,
1981-01-05,-0.021737983283548368,,,,,,,,0.058308703633893844,,,,,,,,,,,,,,,,,
1981-01-06,-0.044448404438232614,,,,,,,,-0.013774008994046127,,,,,,,,,,,,,,,,,
1981-01-07,-0.04263242691014646,,,,,,,,-0.027933191563134452,,,,,,,,,,,,,,,,,
1981-01-08,-0.02024159291134653,,,,,,,,0.011494807822006292,,,,,,,,,,,,,,,,,
1981-01-09,0.053714897202981726,,,,,,,,0.03409018884509374,,,,,,,,,,,,,,,,,
1981-01-12,-0.007842264268354548,,,,,,,,0.027473269383207377,,,,,,,,,,,,,,,,,
1981-01-13,-0.035570707956074754,,,,,,,,0.005347439551937505,,,,,,,,,,,,,,,,,
1981-01-14,0.00409796167798282,,,,,,,,0.007978372718656868,,,,,,,,,,,,,,,,,
1981-01-15,0.020406821546553155,,,,,,,,0.01846973987212186,,,,,,,,,,,,,,,,,
1981-01-16,-0.007999859073649196,,,,,,,,0.002590560398772146,,,,,,,,,,,,,,,,,
1981-01-19,0.06048038491197638,,,,,,,,-0.018086829910886837,,,,,,,,,,,,,,,,,
1981-01-20,-0.03041682189399919,,,,,,,,-0.005264131119170901,,,,,,,,,,,,,,,,,
1981-01-21,0.019607360514881433,,,,,,,,-0.013227178880039547,,,,,,,,,,,,,,,,,
1981-01-22,0.011537449446844539,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1981-01-23,-0.0038024570868806506,,,,,,,,0.00268109338921807,,,,,,,,,,,,,,,,,
1981-01-26,-0.015266361743995316,,,,,,,,-0.016042973287350937,,,,,,,,,,,,,,,,,
1981-01-27,-0.007750947128159047,,,,,,,,0.013587025221712956,,,,,,,,,,,,,,,,,
1981-01-28,-0.03124841262154665,,,,,,,,-0.008042951974320811,,,,,,,,,,,,,,,,,
1981-01-29,-0.03628768562725426,,,,,,,,-0.005405416135817687,,,,,,,,,,,,,,,,,
1981-01-30,-0.054397305144739505,,,,,,,,-0.00271760463584525,,,,,,,,,,,,,,,,,
1981-02-02,-0.0575183113868275,,,,,,,,-0.008174696849085117,,,,,,,,,,,,,,,,,
1981-02-03,0.037556294637050014,,,,,,,,0.04395733190559281,,,,,,,,,,,,,,,,,
1981-02-04,0.03619648189505131,,,,,,,,-0.007895512115402292,,,,,,,,,,,,,,,,,
1981-02-05,0.0,,,,,,,,0.018567961815259215,,,,,,,,,,,,,,,,,
1981-02-06,0.004366479616192631,,,,,,,,-0.026041712326965727,,,,,,,,,,,,,,,,,
1981-02-09,-0.05217025788114227,,,,,,,,0.01069471544599021,,,,,,,,,,,,,,,,,
1981-02-10,0.0,,,,,,,,0.026455329316863674,,,,,,,,,,,,,,,,,
1981-02-11,-0.032108089535904716,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1981-02-12,-0.00948660824337677,,,,,,,,0.018040602239978387,,,,,,,,,,,,,,,,,
1981-02-13,-0.02392201244254255,,,,,,,,-0.010126531083757495,,,,,,,,,,,,,,,,,
1981-02-17,0.024508300307442665,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1981-02-18,0.043068399472778074,,,,,,,,-0.002557433856122504,,,,,,,,,,,,,,,,,
1981-02-19,-0.059637580647213806,,,,,,,,-0.0051277467717834035,,,,,,,,,,,,,,,,,
1981-02-20,-0.05365553510653409,,,,,,,,0.010308667668554206,,,,,,,,,,,,,,,,,
1981-02-23,0.015462979108050945,,,,,,,,0.010204888637567855,,,,,,,,,,,,,,,,,
1981-02-24,-0.03553034338922434,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1981-02-25,0.06315358176151276,,,,,,,,0.017676837738779927,,,,,,,,,,,,,,,,,
1981-02-26,0.014850531203797201,,,,,,,,0.007443535959801295,,,,,,,,,,,,,,,,,
1981-02-27,0.03415325827339588,,,,,,,,-0.004925893747292909,,,,,,,,,,,,,,,,,
1981-03-02,0.004716432944156024,,,,,,,,-0.004950202539619752,,,,,,,,,,,,,,,,,
1981-03-03,-0.014083529088269042,,,,,,,,-0.004975666374101295,,,,,,,,,,,,,,,,,
1981-03-04,-0.009531862994609508,,,,,,,,0.0075006681244902396,,,,,,,,,,,,,,,,,
1981-03-05,-0.0048071705188883485,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1981-03-06,-0.009661368388826808,,,,,,,,-0.0024815077287684284,,,,,,,,,,,,,,,,,
1981-03-09,-0.07804429167822557,,,,,,,,-0.007462586008159411,,,,,,,,,,,,,,,,,
1981-03-10,-0.047625067335199445,,,,,,,,0.017543237960768954,,,,,,,,,,,,,,,,,
1981-03-11,-0.03888670873748812,,,,,,,,-0.0024629468736464544,,,,,,,,,,,,,,,,,
1981-03-12,0.040460067601819194,,,,,,,,0.0024690279583374775,,,,,,,,,,,,,,,,,
1981-03-13,-0.011111066159535832,,,,,,,,0.014778736553632266,,,,,,,,,,,,,,,,,
1981-03-16,0.039334156228521655,,,,,,,,0.014562540669188273,,,,,,,,,,,,,,,,,
1981-03-17,0.04864506142640623,,,,,,,,0.009569108950036043,,,,,,,,,,,,,,,,,
1981-03-18,0.06185218455155295,,,,,,,,0.018958413514866157,,,,,,,,,,,,,,,,,
1981-03-19,-0.009708264730058147,,,,,,,,0.002325193920959423,,,,,,,,,,,,,,,,,
1981-03-20,0.009803439112224588,,,,,,,,-0.00696067793543631,,,,,,,,,,,,,,,,,
1981-03-23,0.03884122313783034,,,,,,,,-0.014019223196601649,,,,,,,,,,,,,,,,,
1981-03-24,-0.004672681773219223,,,,,,,,0.0023705812949910143,,,,,,,,,,,,,,,,,
1981-03-25,-0.018786450182247894,,,,,,,,0.0023633832309184477,,,,,,,,,,,,,,,,,
1981-03-26,-0.01913767632133989,,,,,,,,-0.004717209586544424,,,,,,,,,,,,,,,,,
1981-03-27,-0.03414437760922373,,,,,,,,-0.011848192580431571,,,,,,,,,,,,,,,,,
1981-03-30,0.0,,,,,,,,0.011990255435925024,,,,,,,,,,,,,,,,,
1981-03-31,-0.010100058355114294,,,,,,,,0.0071098583271635984,,,,,,,,,,,,,,,,,
1981-04-01,-0.010203906515659944,,,,,,,,0.016471159736390684,,,,,,,,,,,,,,,,,
1981-04-02,0.08763293245617798,,,,,,,,-0.013889190953936259,,,,,,,,,,,,,,,,,
1981-04-03,0.004739113342979273,,,,,,,,-0.004695705523235394,,,,,,,,,,,,,,,,,
1981-04-06,-0.018875464137517728,,,,,,,,-0.004717209586544424,,,,,,,,,,,,,,,,,
1981-04-07,-0.009614507753707868,,,,,,,,0.004739567117989507,,,,,,,,,,,,,,,,,
1981-04-08,0.04854931953350494,,,,,,,,0.0023591100487592165,,,,,,,,,,,,,,,,,
1981-04-09,0.018517115277701723,,,,,,,,0.011764908356058923,,,,,,,,,,,,,,,,,
1981-04-10,0.013635605261691497,,,,,,,,0.004651526596211486,,,,,,,,,,,,,,,,,
1981-04-13,0.0,,,,,,,,-0.009260121833715829,,,,,,,,,,,,,,,,,
1981-04-14,0.0,,,,,,,,0.004673408087745967,,,,,,,,,,,,,,,,,
1981-04-15,-0.04932397402632138,,,,,,,,0.006976222312168101,,,,,,,,,,,,,,,,,
1981-04-16,-0.05660864516621855,,,,,,,,0.011547334480219051,,,,,,,,,,,,,,,,,
1981-04-20,0.029998315573163348,,,,,,,,0.0045660805108387326,,,,,,,,,,,,,,,,,
1981-04-21,0.06796542815766271,,,,,,,,0.0022729065340045818,,,,,,,,,,,,,,,,,
1981-04-22,0.036361561490655614,,,,,,,,-0.0022677521453360328,,,,,,,,,,,,,,,,,
1981-04-23,0.026313618170407116,,,,,,,,0.0022729065340045818,,,,,,,,,,,,,,,,,
1981-04-24,-0.008546074431864059,,,,,,,,0.015873501651368915,,,,,,,,,,,,,,,,,
1981-04-27,-0.008620411977475317,,,,,,,,-0.004464566588646912,,,,,,,,,,,,,,,,,
1981-04-28,-0.017390211601123418,,,,,,,,0.013452461236496127,,,,,,,,,,,,,,,,,
1981-04-29,-0.013273314839548078,,,,,,,,-0.017698955061482335,,,,,,,,,,,,,,,,,
1981-04-30,0.017936209670371683,,,,,,,,-0.018018196858274882,,,,,,,,,,,,,,,,,
1981-05-01,0.0,,,,,,,,-0.013760729577959707,,,,,,,,,,,,,,,,,
1981-05-04,-0.004405329076386355,,,,,,,,-0.006977076377887359,,,,,,,,,,,,,,,,,
1981-05-05,-0.0044242081240546405,,,,,,,,-0.011710306678201166,,,,,,,,,,,,,,,,,
1981-05-06,-0.02666490765456153,,,,,,,,-0.018956672999965285,,,,,,,,,,,,,,,,,
1981-05-07,0.013697860121538064,,,,,,,,0.004831075719181843,,,,,,,,,,,,,,,,,
1981-05-08,0.009008066874268916,,,,,,,,0.012018775571099871,,,,,,,,,,,,,,,,,
1981-05-11,-0.02231977303426569,,,,,,,,-0.0023753388707021816,,,,,,,,,,,,,,,,,
1981-05-12,0.0,,,,,,,,-0.014285384303346693,,,,,,,,,,,,,,,,,
1981-05-13,-0.0045658478130427005,,,,,,,,0.012077504490993984,,,,,,,,,,,,,,,,,
1981-05-14,-0.013760768868584794,,,,,,,,0.00715900486224208,,,,,,,,,,,,,,,,,
1981-05-15,0.023254105437449546,,,,,,,,-0.004738986946355772,,,,,,,,,,,,,,,,,
1981-05-18,0.018180701934544574,,,,,,,,0.016667034643849554,,,,,,,,,,,,,,,,,
1981-05-19,-0.017856066118716707,,,,,,,,0.03981240516871276,,,,,,,,,,,,,,,,,
1981-05-20,0.031816386007019304,,,,,,,,-0.009009098429137441,,,,,,,,,,,,,,,,,
1981-05-21,0.05727279150189135,,,,,,,,-0.00227200232368141,,,,,,,,,,,,,,,,,
1981-05-22,0.045830133868567824,,,,,,,,0.034167888910337174,,,,,,,,,,,,,,,,,
1981-05-26,-0.003983546628902546,,,,,,,,0.004405633489124039,,,,,,,,,,,,,,,,,
1981-05-27,0.0559963780818189,,,,,,,,-0.004386309019215329,,,,,,,,,,,,,,,,,
1981-05-28,0.0,,,,,,,,0.006608045775014615,,,,,,,,,,,,,,,,,
1981-05-29,0.003787463835562166,,,,,,,,0.006564800095040013,,,,,,,,,,,,,,,,,
1981-06-01,0.0,,,,,,,,0.008695735481665245,,,,,,,,,,,,,,,,,
1981-06-02,-0.049053409154032335,,,,,,,,0.0021548136307165677,,,,,,,,,,,,,,,,,
1981-06-03,0.0,,,,,,,,-0.015054158614733582,,,,,,,,,,,,,,,,,
1981-06-04,0.019840069881960742,,,,,,,,-0.008733313108823415,,,,,,,,,,,,,,,,,
1981-06-05,-0.015563346820186452,,,,,,,,0.006608045775014615,,,,,,,,,,,,,,,,,
1981-06-08,-0.035570707956074754,,,,,,,,0.0,,,,,,,,,,,,,,,,,
